X,CH3,CH4,Start,Increment,
Sequence,Volt,Volt,-2.740000e-02,5.000000e-05
0,9.67e-01,-1.40e+00,
1,9.36e-01,-1.12e+00,
2,9.52e-01,-1.12e+00,
3,9.67e-01,-1.40e+00,
4,9.52e-01,-1.26e+00,
5,9.83e-01,-9.80e-01,
6,9.52e-01,-1.26e+00,
7,9.83e-01,-9.80e-01,
8,9.83e-01,-1.12e+00,
9,9.52e-01,-8.40e-01,
10,9.83e-01,-9.80e-01,
11,9.67e-01,-7.00e-01,
12,9.67e-01,-9.80e-01,
13,9.83e-01,-7.00e-01,
14,9.67e-01,-7.00e-01,
15,9.98e-01,-8.40e-01,
16,9.67e-01,-8.40e-01,
17,9.98e-01,-5.60e-01,
18,9.67e-01,-7.00e-01,
19,9.98e-01,-5.60e-01,
20,9.83e-01,-7.00e-01,
21,9.98e-01,-4.20e-01,
22,9.83e-01,-5.60e-01,
23,9.98e-01,-2.80e-01,
24,9.83e-01,-5.60e-01,
25,1.01e+00,-2.80e-01,
26,1.01e+00,-4.20e-01,
27,9.83e-01,-1.40e-01,
28,1.01e+00,-4.20e-01,
29,9.98e-01,0.00e+00,
30,9.98e-01,-2.80e-01,
31,1.01e+00,1.40e-01,
32,1.01e+00,-1.40e-01,
33,9.98e-01,1.40e-01,
34,9.98e-01,-1.40e-01,
35,1.03e+00,1.40e-01,
36,1.03e+00,0.00e+00,
37,9.98e-01,2.80e-01,
38,1.03e+00,2.80e-01,
39,-9.98e-01,0.00e+00,
40,-9.83e-01,1.40e-01,
41,-9.52e-01,4.20e-01,
42,-9.67e-01,1.40e-01,
43,-9.52e-01,5.60e-01,
44,-9.67e-01,2.80e-01,
45,-9.67e-01,5.60e-01,
46,-9.67e-01,4.20e-01,
47,-9.36e-01,7.00e-01,
48,-9.67e-01,4.20e-01,
49,-9.36e-01,7.00e-01,
50,-9.52e-01,5.60e-01,
51,-9.36e-01,8.40e-01,
52,-9.52e-01,8.40e-01,
53,-9.36e-01,5.60e-01,
54,-9.52e-01,7.00e-01,
55,-9.36e-01,9.80e-01,
56,-9.52e-01,7.00e-01,
57,-9.20e-01,9.80e-01,
58,-9.52e-01,7.00e-01,
59,-9.20e-01,1.12e+00,
60,-9.52e-01,1.12e+00,
61,-9.20e-01,8.40e-01,
62,-9.20e-01,8.40e-01,
63,-9.52e-01,1.26e+00,
64,-9.20e-01,1.26e+00,
65,-9.52e-01,9.80e-01,
66,-9.36e-01,1.12e+00,
67,-9.20e-01,1.40e+00,
68,-9.20e-01,1.40e+00,
69,-9.36e-01,1.12e+00,
70,-9.36e-01,1.26e+00,
71,-9.05e-01,1.54e+00,
72,-9.36e-01,1.54e+00,
73,-9.05e-01,1.40e+00,
74,-9.05e-01,1.40e+00,
75,-9.36e-01,1.68e+00,
76,-9.20e-01,1.68e+00,
77,-9.05e-01,1.40e+00,
78,-9.20e-01,1.54e+00,
79,-9.05e-01,1.82e+00,
80,-9.20e-01,1.68e+00,
81,-8.89e-01,1.96e+00,
82,-9.20e-01,1.82e+00,
83,-8.89e-01,1.96e+00,
84,-8.89e-01,2.10e+00,
85,-9.20e-01,1.82e+00,
86,-8.89e-01,1.96e+00,
