X,CH3,Start,Increment,
Sequence,Volt,-6.000000e-02,1.000000e-04
159,1.00e+00,
160,1.02e+00,
161,1.06e+00,
162,1.06e+00,
163,1.02e+00,
164,1.02e+00,
165,1.06e+00,
166,1.06e+00,
167,1.00e+00,
168,1.06e+00,
169,1.00e+00,
170,1.02e+00,
171,1.06e+00,
172,1.02e+00,
173,1.06e+00,
174,1.02e+00,
175,1.06e+00,
176,1.02e+00,
177,1.06e+00,
178,1.06e+00,
179,1.00e+00,
180,1.02e+00,
181,1.06e+00,
182,1.02e+00,
183,1.06e+00,
184,1.00e+00,
185,1.06e+00,
186,1.06e+00,
187,1.00e+00,
188,1.02e+00,
189,1.06e+00,
190,1.02e+00,
191,1.06e+00,
192,1.06e+00,
193,1.02e+00,
194,1.06e+00,
195,1.00e+00,
196,1.02e+00,
197,1.06e+00,
198,1.06e+00,
199,1.02e+00,
200,1.02e+00,
201,1.06e+00,
202,1.02e+00,
203,1.06e+00,
204,1.06e+00,
205,1.02e+00,
206,1.02e+00,
207,1.06e+00,
208,1.02e+00,
209,1.06e+00,
210,1.06e+00,
211,1.00e+00,
212,1.02e+00,
213,1.06e+00,
214,1.06e+00,
215,1.00e+00,
216,1.02e+00,
217,1.06e+00,
218,1.02e+00,
219,1.06e+00,
220,1.02e+00,
221,1.06e+00,
222,1.06e+00,
223,1.00e+00,
224,1.02e+00,
225,1.06e+00,
226,1.02e+00,
227,1.06e+00,
228,1.06e+00,
229,1.00e+00,
230,1.06e+00,
231,1.00e+00,
232,1.02e+00,
233,1.06e+00,
234,1.06e+00,
235,1.00e+00,
236,1.02e+00,
237,1.06e+00,
238,1.06e+00,
239,1.00e+00,
240,1.00e+00,
241,1.06e+00,
242,1.02e+00,
243,1.06e+00,
244,1.06e+00,
245,1.00e+00,
246,1.06e+00,
247,1.00e+00,
248,1.02e+00,
249,1.06e+00,
250,1.00e+00,
251,1.06e+00,
252,1.06e+00,
253,1.02e+00,
254,1.00e+00,
255,1.06e+00,
256,1.06e+00,
257,1.00e+00,
258,1.02e+00,
259,1.06e+00,
260,1.00e+00,
261,1.06e+00,
262,1.06e+00,
263,1.00e+00,
264,1.06e+00,
265,1.02e+00,
266,1.02e+00,
267,1.06e+00,
268,1.06e+00,
269,1.00e+00,
270,1.06e+00,
271,1.00e+00,
272,1.06e+00,
273,-1.02e+00,
274,-1.00e+00,
275,-9.60e-01,
276,-9.60e-01,
277,-1.00e+00,
278,-9.60e-01,
279,-1.00e+00,
280,-1.00e+00,
281,-9.40e-01,
282,-9.60e-01,
283,-1.00e+00,
284,-1.00e+00,
285,-9.40e-01,
286,-1.02e+00,
287,-9.60e-01,
288,-9.60e-01,
289,-1.02e+00,
290,-9.80e-01,
291,-1.02e+00,
292,-9.80e-01,
293,-1.02e+00,
294,-9.60e-01,
295,-1.02e+00,
296,-9.80e-01,
297,-1.02e+00,
298,-9.80e-01,
299,-1.02e+00,
300,-9.80e-01,
301,-1.00e+00,
302,-9.80e-01,
303,-1.02e+00,
304,-9.80e-01,
305,-1.00e+00,
306,-9.60e-01,
307,-1.02e+00,
308,-9.80e-01,
309,-1.02e+00,
310,-9.80e-01,
311,-1.02e+00,
312,-9.80e-01,
313,-1.02e+00,
314,-1.00e+00,
315,-9.60e-01,
316,-9.60e-01,
317,-1.02e+00,
318,-1.00e+00,
319,-9.60e-01,
320,-9.80e-01,
321,-1.00e+00,
322,-9.60e-01,
323,-1.02e+00,
324,-9.60e-01,
325,-1.00e+00,
326,-9.60e-01,
327,-1.00e+00,
328,-1.00e+00,
329,-9.40e-01,
330,-1.00e+00,
331,-9.40e-01,
332,-9.80e-01,
333,-9.40e-01,
334,-9.80e-01,
335,-9.40e-01,
336,-9.80e-01,
337,-9.40e-01,
338,-9.80e-01,
339,-9.40e-01,
340,-9.40e-01,
341,-9.80e-01,
342,-9.40e-01,
343,-9.80e-01,
344,-9.20e-01,
345,-9.80e-01,
346,-9.60e-01,
347,-9.20e-01,
348,-9.60e-01,
349,-9.20e-01,
350,-9.60e-01,
351,-9.20e-01,
352,-9.20e-01,
353,-9.60e-01,
354,-9.60e-01,
355,-9.00e-01,
356,-9.40e-01,
357,-9.00e-01,
358,-9.40e-01,
359,-9.00e-01,
360,-9.40e-01,
361,-9.00e-01,
362,-9.40e-01,
363,-9.00e-01,
364,-9.40e-01,
365,-8.80e-01,
366,-8.80e-01,
367,-9.40e-01,
368,-9.20e-01,
369,-8.80e-01,
370,-8.80e-01,
371,-9.20e-01,
372,-9.20e-01,
373,-8.60e-01,
374,-9.00e-01,
375,-8.60e-01,
376,-8.60e-01,
377,-9.00e-01,
378,-9.00e-01,
379,-8.60e-01,
380,-8.80e-01,
381,-8.40e-01,
382,-8.80e-01,
383,-8.20e-01,
384,-8.80e-01,
385,-8.20e-01,
386,-8.60e-01,
387,-8.20e-01,
388,-8.60e-01,
389,-8.20e-01,
390,-8.20e-01,
391,-8.60e-01,
392,-8.60e-01,
393,-8.00e-01,
394,-8.40e-01,
395,-8.00e-01,
396,-8.40e-01,
397,-8.00e-01,
398,-8.40e-01,
399,-7.80e-01,
400,-8.20e-01,
401,-7.80e-01,
402,-8.20e-01,
403,-7.60e-01,
404,-8.20e-01,
405,-7.60e-01,
406,-8.00e-01,
407,-7.60e-01,
408,-7.60e-01,
409,-8.00e-01,
410,-7.80e-01,
411,-7.40e-01,
412,-7.80e-01,
413,-7.40e-01,
414,-7.80e-01,
415,-7.20e-01,
416,-7.20e-01,
417,-7.60e-01,
418,-7.60e-01,
419,-7.20e-01,
420,-7.40e-01,
421,-7.00e-01,
422,-7.40e-01,
423,-7.00e-01,
424,-7.40e-01,
425,-6.80e-01,
426,-6.80e-01,
427,-7.40e-01,
428,-7.20e-01,
429,-6.60e-01,
430,-7.20e-01,
431,-6.60e-01,
432,-7.00e-01,
433,-6.60e-01,
434,-7.00e-01,
435,-6.40e-01,
436,-6.80e-01,
437,-6.40e-01,
438,-6.80e-01,
439,-6.40e-01,
440,-6.60e-01,
441,-6.20e-01,
442,-6.60e-01,
443,-6.20e-01,
444,-6.60e-01,
445,-6.00e-01,
446,-6.40e-01,
447,-6.00e-01,
448,-6.40e-01,
449,-6.00e-01,
450,-6.40e-01,
451,-5.80e-01,
452,-5.80e-01,
453,-6.20e-01,
454,-6.20e-01,
455,-5.80e-01,
456,-5.60e-01,
457,-6.20e-01,
458,-5.60e-01,
459,-6.00e-01,
460,-5.40e-01,
461,-6.00e-01,
462,-5.80e-01,
463,-5.40e-01,
464,-5.80e-01,
465,-5.20e-01,
466,-5.60e-01,
467,-5.20e-01,
468,-5.20e-01,
469,-5.60e-01,
470,-5.60e-01,
471,-5.00e-01,
472,-5.40e-01,
473,-5.00e-01,
474,-5.40e-01,
475,-4.80e-01,
476,-5.40e-01,
477,-4.80e-01,
478,-5.20e-01,
479,-4.80e-01,
480,-5.20e-01,
481,-4.60e-01,
482,-5.20e-01,
483,-4.60e-01,
484,-4.60e-01,
485,-5.00e-01,
486,-5.00e-01,
487,-4.40e-01,
488,-4.80e-01,
489,-4.40e-01,
490,-4.80e-01,
491,-4.20e-01,
492,-4.20e-01,
493,-4.60e-01,
494,-4.20e-01,
495,-4.60e-01,
496,-4.60e-01,
497,-4.00e-01,
498,-4.40e-01,
499,-4.00e-01,
500,-4.00e-01,
501,-4.40e-01,
502,-4.40e-01,
503,-3.80e-01,
504,-3.80e-01,
505,-4.20e-01,
506,-4.20e-01,
507,-3.60e-01,
508,-4.00e-01,
509,-3.60e-01,
510,-4.00e-01,
511,-3.40e-01,
512,-3.40e-01,
513,-4.00e-01,
514,-3.80e-01,
515,-3.40e-01,
516,-3.80e-01,
517,-3.20e-01,
518,-3.20e-01,
519,-3.60e-01,
520,-3.20e-01,
521,-3.60e-01,
522,-3.40e-01,
523,-3.00e-01,
524,-3.00e-01,
525,-3.40e-01,
526,-3.40e-01,
527,-2.80e-01,
528,-2.80e-01,
529,-3.20e-01,
530,-2.80e-01,
531,-3.20e-01,
532,-3.00e-01,
533,-2.60e-01,
534,-3.00e-01,
535,-2.60e-01,
536,-2.40e-01,
537,-3.00e-01,
538,-2.80e-01,
539,-2.40e-01,
540,-2.20e-01,
541,-2.80e-01,
542,-2.60e-01,
543,-2.20e-01,
544,-2.20e-01,
545,-2.60e-01,
546,-2.60e-01,
547,-2.00e-01,
548,-2.00e-01,
549,-2.40e-01,
550,-1.80e-01,
551,-2.40e-01,
552,-2.40e-01,
553,-1.80e-01,
554,-2.00e-01,
555,-1.60e-01,
556,-2.00e-01,
557,-1.60e-01,
558,-1.60e-01,
559,-2.00e-01,
560,-1.80e-01,
561,-1.40e-01,
562,-1.80e-01,
563,-1.20e-01,
564,-1.60e-01,
565,-1.20e-01,
566,-1.60e-01,
567,-1.20e-01,
568,-1.00e-01,
569,-1.60e-01,
570,-1.40e-01,
571,-1.00e-01,
572,-1.00e-01,
573,-1.40e-01,
574,-1.20e-01,
575,-8.00e-02,
576,-1.20e-01,
577,-6.00e-02,
578,-1.20e-01,
579,-6.00e-02,
580,-1.00e-01,
581,-6.00e-02,
582,-1.00e-01,
583,-4.00e-02,
584,-1.00e-01,
585,-4.00e-02,
586,-8.00e-02,
587,-2.00e-02,
588,-8.00e-02,
589,-2.00e-02,
590,-6.00e-02,
591,-2.00e-02,
592,-6.00e-02,
593,0.00e+00,
594,-6.00e-02,
595,0.00e+00,
596,-4.00e-02,
597,0.00e+00,
598,0.00e+00,
599,-4.00e-02,
600,-2.00e-02,
601,2.00e-02,
602,-2.00e-02,
603,2.00e-02,
604,-2.00e-02,
605,4.00e-02,
606,0.00e+00,
607,4.00e-02,
608,4.00e-02,
609,0.00e+00,
610,6.00e-02,
611,0.00e+00,
612,2.00e-02,
613,6.00e-02,
614,2.00e-02,
615,8.00e-02,
616,4.00e-02,
617,8.00e-02,
618,4.00e-02,
619,1.00e-01,
620,6.00e-02,
621,1.00e-01,
622,6.00e-02,
623,1.20e-01,
624,6.00e-02,
625,1.20e-01,
626,8.00e-02,
627,1.20e-01,
628,8.00e-02,
629,1.40e-01,
630,8.00e-02,
631,1.40e-01,
632,1.00e-01,
633,1.60e-01,
634,1.00e-01,
635,1.60e-01,
636,1.20e-01,
637,1.60e-01,
638,1.20e-01,
639,1.80e-01,
640,1.80e-01,
641,1.20e-01,
642,1.80e-01,
643,1.40e-01,
644,1.40e-01,
645,2.00e-01,
646,1.60e-01,
647,2.00e-01,
648,2.00e-01,
649,1.60e-01,
650,1.80e-01,
651,2.20e-01,
652,1.80e-01,
653,2.20e-01,
654,1.80e-01,
655,2.40e-01,
656,1.80e-01,
657,2.40e-01,
658,2.00e-01,
659,2.40e-01,
660,2.00e-01,
661,2.60e-01,
662,2.20e-01,
663,2.60e-01,
664,2.20e-01,
665,2.80e-01,
666,2.80e-01,
667,2.40e-01,
668,2.40e-01,
669,3.00e-01,
670,2.40e-01,
671,3.00e-01,
672,3.00e-01,
673,2.60e-01,
674,3.00e-01,
675,2.60e-01,
676,2.80e-01,
677,3.20e-01,
678,2.80e-01,
679,3.20e-01,
680,3.40e-01,
681,2.80e-01,
682,3.00e-01,
683,3.40e-01,
684,3.00e-01,
685,3.60e-01,
686,3.00e-01,
687,3.60e-01,
688,3.60e-01,
689,3.20e-01,
690,3.80e-01,
691,3.20e-01,
692,3.80e-01,
693,3.40e-01,
694,3.40e-01,
695,4.00e-01,
696,4.00e-01,
697,3.40e-01,
698,4.00e-01,
699,3.60e-01,
700,3.60e-01,
701,4.20e-01,
702,3.80e-01,
703,4.20e-01,
704,3.80e-01,
705,4.40e-01,
706,3.80e-01,
707,4.40e-01,
708,4.00e-01,
709,4.60e-01,
710,4.00e-01,
711,4.60e-01,
712,4.60e-01,
713,4.00e-01,
714,4.20e-01,
715,4.80e-01,
716,4.20e-01,
717,5.00e-01,
718,4.40e-01,
719,5.00e-01,
720,4.40e-01,
721,5.00e-01,
722,5.00e-01,
723,4.60e-01,
724,5.00e-01,
725,4.60e-01,
726,4.80e-01,
727,5.20e-01,
728,5.20e-01,
729,4.80e-01,
730,4.80e-01,
731,5.40e-01,
732,5.00e-01,
733,5.40e-01,
734,5.00e-01,
735,5.60e-01,
736,5.60e-01,
737,5.00e-01,
738,5.20e-01,
739,5.80e-01,
740,5.80e-01,
741,5.20e-01,
742,5.80e-01,
743,5.40e-01,
744,5.60e-01,
745,6.00e-01,
746,6.00e-01,
747,5.60e-01,
748,5.80e-01,
749,6.20e-01,
750,5.80e-01,
751,6.20e-01,
752,5.80e-01,
753,6.40e-01,
754,6.00e-01,
755,6.40e-01,
756,6.00e-01,
757,6.60e-01,
758,6.00e-01,
759,6.60e-01,
760,6.20e-01,
761,6.60e-01,
762,6.20e-01,
763,6.80e-01,
764,6.40e-01,
765,6.80e-01,
766,6.40e-01,
767,7.00e-01,
768,6.60e-01,
769,7.00e-01,
770,6.60e-01,
771,7.20e-01,
772,6.60e-01,
773,7.20e-01,
774,7.20e-01,
775,6.80e-01,
776,6.80e-01,
777,7.40e-01,
778,7.00e-01,
779,7.40e-01,
780,7.00e-01,
781,7.60e-01,
782,7.00e-01,
783,7.60e-01,
784,7.60e-01,
785,7.20e-01,
786,7.20e-01,
787,7.80e-01,
788,7.40e-01,
789,7.80e-01,
790,7.80e-01,
791,7.40e-01,
792,7.40e-01,
793,8.00e-01,
794,7.60e-01,
795,8.00e-01,
796,7.60e-01,
797,8.20e-01,
798,7.80e-01,
799,8.20e-01,
800,7.80e-01,
801,8.20e-01,
802,7.80e-01,
803,8.40e-01,
804,8.00e-01,
805,8.40e-01,
806,8.00e-01,
807,8.60e-01,
808,8.00e-01,
809,8.60e-01,
810,8.20e-01,
811,8.60e-01,
812,8.20e-01,
813,8.80e-01,
814,8.40e-01,
815,8.80e-01,
816,8.40e-01,
817,9.00e-01,
818,8.40e-01,
819,9.00e-01,
820,8.60e-01,
821,9.00e-01,
822,9.00e-01,
823,8.60e-01,
824,8.60e-01,
825,9.20e-01,
826,8.80e-01,
827,9.20e-01,
828,9.20e-01,
829,8.80e-01,
830,9.20e-01,
831,8.80e-01,
832,9.00e-01,
833,9.40e-01,
834,9.40e-01,
835,9.00e-01,
836,9.00e-01,
837,9.40e-01,
838,9.00e-01,
839,9.60e-01,
840,9.20e-01,
841,9.60e-01,
842,9.20e-01,
843,9.60e-01,
844,9.20e-01,
845,9.80e-01,
846,9.80e-01,
847,9.20e-01,
848,9.40e-01,
849,9.80e-01,
850,9.20e-01,
851,1.00e+00,
852,1.00e+00,
853,9.40e-01,
854,9.60e-01,
855,1.00e+00,
856,1.00e+00,
857,9.60e-01,
858,1.00e+00,
859,9.60e-01,
860,9.60e-01,
861,1.02e+00,
862,1.02e+00,
863,9.60e-01,
864,9.80e-01,
865,1.02e+00,
866,1.02e+00,
867,9.80e-01,
868,1.02e+00,
869,9.80e-01,
870,1.02e+00,
871,9.80e-01,
872,1.02e+00,
873,9.80e-01,
874,1.02e+00,
875,9.80e-01,
876,1.02e+00,
877,9.80e-01,
878,1.00e+00,
879,1.04e+00,
880,1.00e+00,
881,1.04e+00,
882,1.00e+00,
883,1.04e+00,
884,1.04e+00,
885,1.00e+00,
886,1.00e+00,
887,1.04e+00,
888,1.04e+00,
889,1.00e+00,
890,1.00e+00,
891,1.04e+00,
892,1.04e+00,
893,1.00e+00,
894,1.04e+00,
895,1.00e+00,
896,1.04e+00,
897,1.00e+00,
898,1.04e+00,
899,1.00e+00,
900,1.00e+00,
901,1.06e+00,
902,1.00e+00,
903,1.06e+00,
904,1.00e+00,
905,1.06e+00,
906,1.06e+00,
907,1.00e+00,
908,1.02e+00,
909,1.06e+00,
910,1.06e+00,
911,1.00e+00,
912,1.00e+00,
913,1.06e+00,
914,1.06e+00,
915,1.00e+00,
916,1.06e+00,
917,1.00e+00,
918,1.06e+00,
919,1.00e+00,
920,1.06e+00,
921,1.00e+00,
922,1.02e+00,
923,1.06e+00,
924,1.02e+00,
925,1.06e+00,
926,1.06e+00,
927,1.02e+00,
928,1.06e+00,
929,1.00e+00,
930,1.06e+00,
931,1.02e+00,
932,1.02e+00,
933,1.06e+00,
934,1.02e+00,
935,1.06e+00,
936,1.06e+00,
937,1.00e+00,
938,1.06e+00,
939,1.00e+00,
940,1.06e+00,
941,1.00e+00,
942,1.06e+00,
943,1.02e+00,
944,1.06e+00,
945,1.02e+00,
946,1.06e+00,
947,1.02e+00,
948,1.06e+00,
949,1.02e+00,
950,1.02e+00,
951,1.06e+00,
952,1.06e+00,
953,1.02e+00,
954,1.02e+00,
955,1.06e+00,
956,1.02e+00,
957,1.06e+00,
958,1.02e+00,
959,1.06e+00,
960,1.00e+00,
961,1.06e+00,
962,1.06e+00,
963,1.02e+00,
964,1.06e+00,
965,1.02e+00,
966,1.06e+00,
967,1.00e+00,
968,1.06e+00,
969,1.02e+00,
970,1.06e+00,
971,1.00e+00,
972,1.02e+00,
973,1.06e+00,
974,1.06e+00,
975,1.02e+00,
976,1.06e+00,
977,1.00e+00,
978,1.02e+00,
979,1.06e+00,
980,1.02e+00,
981,1.06e+00,
982,1.02e+00,
983,1.06e+00,
984,1.02e+00,
985,1.06e+00,
986,1.06e+00,
987,1.00e+00,
988,1.06e+00,
989,1.00e+00,
990,1.00e+00,
991,1.06e+00,
992,1.06e+00,
993,1.00e+00,
994,1.06e+00,
995,1.00e+00,
996,1.06e+00,
997,1.00e+00,
998,1.06e+00,
999,1.00e+00,
1000,1.02e+00,
1001,1.06e+00,
1002,1.02e+00,
1003,1.06e+00,
1004,1.06e+00,
1005,1.00e+00,
1006,1.06e+00,
1007,1.02e+00,
1008,1.06e+00,
1009,1.00e+00,
1010,1.06e+00,
1011,1.00e+00,
1012,1.00e+00,
1013,1.06e+00,
1014,1.06e+00,
1015,1.00e+00,
1016,1.00e+00,
1017,1.06e+00,
1018,1.06e+00,
1019,1.00e+00,
1020,1.06e+00,
1021,1.00e+00,
1022,1.06e+00,
1023,1.00e+00,
1024,1.06e+00,
1025,1.00e+00,
1026,1.02e+00,
1027,1.06e+00,
1028,1.06e+00,
1029,1.00e+00,
1030,1.06e+00,
1031,1.02e+00,
1032,1.06e+00,
1033,1.00e+00,
1034,1.02e+00,
1035,1.06e+00,
1036,1.06e+00,
1037,1.00e+00,
1038,1.06e+00,
1039,1.00e+00,
1040,1.02e+00,
1041,1.06e+00,
1042,1.06e+00,
1043,1.00e+00,
1044,1.06e+00,
1045,1.00e+00,
1046,1.00e+00,
1047,1.06e+00,
1048,1.02e+00,
1049,1.06e+00,
1050,1.06e+00,
1051,1.00e+00,
1052,1.06e+00,
1053,1.00e+00,
1054,1.06e+00,
1055,1.02e+00,
1056,1.02e+00,
1057,1.06e+00,
1058,1.02e+00,
1059,1.06e+00,
1060,1.02e+00,
1061,1.06e+00,
1062,1.06e+00,
1063,1.00e+00,
1064,1.06e+00,
1065,1.02e+00,
1066,1.06e+00,
1067,1.00e+00,
1068,1.06e+00,
1069,1.00e+00,
1070,1.02e+00,
1071,1.06e+00,
1072,1.06e+00,
1073,1.00e+00,
1074,1.06e+00,
1075,1.00e+00,
1076,1.06e+00,
1077,1.00e+00,
1078,1.06e+00,
1079,1.02e+00,
1080,1.02e+00,
1081,1.06e+00,
1082,1.06e+00,
1083,1.00e+00,
1084,1.06e+00,
1085,1.00e+00,
1086,1.06e+00,
1087,1.00e+00,
1088,1.06e+00,
1089,1.00e+00,
1090,1.06e+00,
1091,1.00e+00,
1092,1.00e+00,
1093,1.06e+00,
1094,1.06e+00,
1095,1.00e+00,
1096,1.02e+00,
1097,1.06e+00,
1098,1.02e+00,
1099,1.06e+00,
1100,1.06e+00,
1101,1.00e+00,
1102,1.06e+00,
1103,1.00e+00,
1104,1.06e+00,
1105,1.00e+00,
1106,1.06e+00,
1107,1.02e+00,
1108,1.02e+00,
1109,1.06e+00,
1110,1.06e+00,
1111,1.00e+00,
1112,1.06e+00,
1113,1.00e+00,
1114,1.02e+00,
1115,1.06e+00,
1116,1.02e+00,
1117,1.06e+00,
1118,1.06e+00,
1119,1.02e+00,
1120,1.06e+00,
1121,1.02e+00,
1122,1.06e+00,
1123,1.00e+00,
1124,1.06e+00,
1125,1.02e+00,
1126,1.02e+00,
1127,1.06e+00,
1128,1.06e+00,
1129,1.02e+00,
1130,1.02e+00,
1131,1.06e+00,
1132,1.06e+00,
1133,1.00e+00,
1134,1.02e+00,
1135,1.06e+00,
1136,1.06e+00,
1137,1.00e+00,
1138,1.02e+00,
1139,1.06e+00,
1140,1.06e+00,
1141,1.00e+00,
1142,1.02e+00,
1143,1.06e+00,
1144,1.00e+00,
1145,1.06e+00,
1146,1.06e+00,
1147,1.00e+00,
1148,1.02e+00,
1149,1.06e+00,
1150,1.06e+00,
1151,1.02e+00,
1152,1.06e+00,
1153,1.02e+00,
1154,1.02e+00,
1155,1.06e+00,
1156,1.06e+00,
1157,1.00e+00,
1158,1.06e+00,
1159,1.00e+00,
1160,1.06e+00,
1161,1.00e+00,
1162,1.06e+00,
1163,1.00e+00,
1164,1.06e+00,
1165,1.00e+00,
1166,1.06e+00,
1167,1.00e+00,
1168,1.06e+00,
1169,1.00e+00,
1170,1.06e+00,
1171,1.00e+00,
1172,1.06e+00,
1173,1.00e+00,
1174,1.06e+00,
1175,1.00e+00,
1176,1.06e+00,
1177,1.00e+00,
1178,1.02e+00,
1179,1.06e+00,
1180,1.00e+00,
1181,1.06e+00,
1182,1.06e+00,
1183,1.00e+00,
1184,1.06e+00,
1185,1.00e+00,
1186,1.00e+00,
1187,1.06e+00,
1188,1.06e+00,
1189,1.00e+00,
1190,1.06e+00,
1191,1.02e+00,
1192,1.06e+00,
1193,1.00e+00,
1194,1.06e+00,
1195,1.02e+00,
1196,1.06e+00,
1197,1.00e+00,
1198,1.06e+00,
1199,1.00e+00,
